parameter_index,attack_params,norm_linf,norm_l2,norm_l0,clip,pct_change_linf,pct_change_l2,pct_change_l0,accuracy,precision,recall,f1
0,{'eps': 0.0005},0.0065025487,0.014184589,202.74326,0.20338382541720154,0.6676764766408906,0.4384347749117448,125.9274879597729,0.9525032092426188,0.9521599916446343,0.9525032092426188,0.9508470509070205
1,{'eps': 0.001},0.0069909757,0.021093799,202.74326,0.20763029525032092,0.7178277688355483,0.6519931745764695,125.9274879597729,0.9499358151476252,0.9493658722510919,0.9499358151476252,0.9486250110488601
2,{'eps': 0.0017},0.007675661,0.030753233,202.74326,0.21199486521181002,0.7881306821833048,0.9505588775293035,125.9274879597729,0.9486521181001284,0.9480944864267966,0.9486521181001284,0.947527039594548
3,{'eps': 0.0062},0.012083236,0.09252706,202.74326,0.2285648267008986,1.2406969787844757,2.85994065179122,125.9274879597729,0.9229781771501926,0.9234880036627541,0.9229781771501926,0.9229822205811751
4,{'eps': 0.0076},0.0134548955,0.11167368,202.74326,0.231599486521181,1.3815378577614301,3.451748058032635,125.9274879597729,0.9191270860077022,0.9188715030485151,0.9191270860077022,0.9187155239143031
5,{'eps': 0.01},0.01580868,0.14443387,202.74326,0.23629268292682926,1.6232224768887569,4.464340392125305,125.9274879597729,0.9011553273427471,0.9091426002300348,0.9011553273427471,0.9046815549489194
6,{'eps': 0.0102},0.016004844,0.14716019,202.74326,0.2366777920410783,1.6433644874827489,4.548608746782548,125.9274879597729,0.9011553273427471,0.9091426002300348,0.9011553273427471,0.9046815549489194
7,{'eps': 0.0222},0.027789854,0.3096611,202.74326,0.25611296534017974,2.853439834266147,9.57138727156533,125.9274879597729,0.834403080872914,0.8669299575788114,0.834403080872914,0.8491343854507027
8,{'eps': 0.0232},0.028773164,0.32310352,202.74326,0.25754043645699615,2.9544054037926615,9.98688239807619,125.9274879597729,0.8331193838254172,0.8661493740946503,0.8331193838254172,0.8481478249194425
9,{'eps': 0.0255},0.03103479,0.35395396,202.74326,0.26128369704749677,3.186627303856617,10.940445891978507,125.9274879597729,0.8189987163029525,0.8560875557482218,0.8189987163029525,0.8363326225423688
10,{'eps': 0.0477},0.052913915,0.647514,202.74326,0.29074197689345316,5.4331583223425515,20.0141616525706,125.9274879597729,0.5673940949935815,0.7365698157494218,0.5673940949935815,0.6277433179065797
11,{'eps': 0.0514},0.056566417,0.6957846,202.74326,0.29522978177150194,5.80819427826518,21.506170271156183,125.9274879597729,0.5250320924261874,0.7190906265284686,0.5250320924261874,0.5864531662405374
12,{'eps': 0.05},0.055184394,0.6775426,202.74326,0.2935301668806162,5.666289256982334,20.94232396720233,125.9274879597729,0.5455712451861361,0.7281974058888935,0.5455712451861361,0.6077472415822867
13,{'eps': 0.1},0.10454257,1.314749,202.74326,0.343204107830552,10.734346933342309,40.63788528361331,125.9274879597729,0.2092426187419769,0.47891392868577715,0.2092426187419769,0.26328822579964584
14,{'eps': 0.5},0.5021571,5.8725653,202.74326,0.49166110397946083,51.561086817487734,181.51649728985308,125.9274879597729,0.02053915275994865,0.016700639223632026,0.02053915275994865,0.018389486389514834
15,{'eps': 1},1.0005379,10.5510645,202.74326,0.9998767650834403,102.73442496534462,326.125327051122,125.9274879597729,0.008985879332477536,0.0065018021131628325,0.008985879332477536,0.007544427523162958
