parameter_index,attack_params,norm_linf,norm_l2,norm_l0,clip,pct_change_linf,pct_change_l2,pct_change_l0,accuracy,precision,recall,f1
0,"{'c': 0.001, 'kappa': 0}",0.00252681,0.0076814373,12.360719,0.3941155327342747,0.259450813445373,0.23742734721543016,7.677465047895538,0.9062901155327343,0.9111970200673666,0.9062901155327343,0.908277518414911
1,"{'c': 0.01, 'kappa': 0}",0.0046667093,0.011434453,18.09756,0.39413607188703464,0.47917396622897346,0.35343017755161776,11.240721045073515,0.8729139922978177,0.8909631019387118,0.8729139922978177,0.8809943834833713
2,"{'c': 0.05, 'kappa': 0}",0.0115603125,0.028912557,31.105263,0.39434146341463416,1.1870035978873217,0.8936650145168545,19.320038979097923,0.79204107830552,0.8397060343631155,0.79204107830552,0.8138008745741324
3,"{'c': 0.0991, 'kappa': 0}",0.03186603,0.092642285,59.957638,0.3950500641848524,3.2719782489618683,2.8635021135991954,37.24076881171754,0.5994865211810013,0.7630562527531448,0.5994865211810013,0.6639864031044129
4,"{'c': 0.1, 'kappa': 0}",0.032344252,0.09417854,60.56611,0.3950449293966624,3.321081798958961,2.910986658996662,37.61870105814489,0.5956354300385109,0.7620813909466535,0.5956354300385109,0.6609859094713756
5,"{'c': 0.1013, 'kappa': 0}",0.033179656,0.09699133,61.736843,0.3950808729139923,3.4068603900376084,2.9979277796250248,38.34586528517445,0.5879332477535302,0.7621985916557052,0.5879332477535302,0.6556733883325159
6,"{'c': 0.2141, 'kappa': 0}",0.0737249,0.21786831,103.95764,0.396,7.570013831554918,6.7341427922295365,64.56996372767857,0.29781771501925547,0.6196365544927293,0.29781771501925547,0.3732637598977907
7,"{'c': 0.3903, 'kappa': 0}",0.1124476,0.3253564,133.41078,0.3966264441591784,11.5460289361025,10.056517094206052,82.86383966481463,0.09884467265725289,0.3781816791410738,0.09884467265725289,0.14418835360049992
8,"{'c': 0.5, 'kappa': 0}",0.12420026,0.35659072,141.48138,0.3966880616174583,12.752783141415408,11.021946139882964,87.87663619710791,0.04878048780487805,0.26084927305572175,0.04878048780487805,0.07579308793980177
9,"{'c': 1, 'kappa': 0}",0.14466132,0.4058936,148.66753,0.3967496790757381,14.85370835615642,12.545860297732956,92.34007841311626,0.0038510911424903724,0.08793324775353016,0.0038510911424903724,0.007379013797499035
10,"{'c': 1.1605, 'kappa': 0}",0.1479532,0.41265956,149.08472,0.3967599486521181,15.191715449418432,12.754990993197808,92.59920297942547,0.0012836970474967907,0.08793324775353016,0.0012836970474967907,0.002530453172763458
11,"{'c': 1.7389, 'kappa': 0}",0.15689671,0.43334484,149.08472,0.3967342747111682,16.110028183323184,13.39435732906973,92.59920297942547,0.0012836970474967907,0.08793324775353016,0.0012836970474967907,0.002530453172763458
12,"{'c': 7.5551, 'kappa': 0}",0.18850459,0.55045706,149.29396,0.3967188703465982,19.355500032130823,17.014206384438793,92.72916805670128,0.0,0.0,0.0,0.0
13,"{'c': 10, 'kappa': 0}",0.19621655,0.5915863,149.29396,0.39672400513478817,20.147358081208363,18.285479446038185,92.72916805670128,0.0,0.0,0.0,0.0
14,"{'c': 13.0163, 'kappa': 0}",0.20431232,0.64601755,149.29396,0.39670860077021824,20.97862535152652,19.967908016540328,92.72916805670128,0.0,0.0,0.0,0.0
15,"{'c': 14.7438, 'kappa': 0}",0.2056153,0.67595595,149.29268,0.3966726572528883,21.112413514530783,20.893281037578895,92.72837194596758,0.0,0.0,0.0,0.0
16,"{'c': 100, 'kappa': 0}",0.18887754,0.89121324,149.29396,0.3965083440308087,19.393793854750314,27.54671900958485,92.72916805670128,0.0,0.0,0.0,0.0
17,"{'c': 1000, 'kappa': 0}",0.18905815,0.8933193,149.29396,0.3965083440308087,19.41233946063056,27.611816037207483,92.72916805670128,0.0,0.0,0.0,0.0
