parameter_index,attack_params,norm_linf,norm_l2,norm_l0,clip,pct_change_linf,pct_change_l2,pct_change_l0,accuracy,precision,recall,f1
0,"{'theta': 0.0178, 'gamma': 0.1}",0.02081,0.08306237,21.994865,0.3655301668806162,2.136754144111338,2.5673943719940477,13.661407091602776,0.4441591784338896,0.31759912751293645,0.4441591784338896,0.36117777115371896
1,"{'theta': 0.0652, 'gamma': 0.1}",0.06031554,0.28520393,21.994865,0.3666495507060334,6.193151008754884,8.815435280134983,13.661407091602776,0.4428754813863928,0.31754364086065706,0.4428754813863928,0.36036222249483896
2,"{'theta': 0.1576, 'gamma': 0.1}",0.13747355,0.6756736,21.994865,0.36882156611039796,14.115674028195563,20.88455390168009,13.661407091602776,0.4428754813863928,0.3187777775475032,0.4428754813863928,0.3605937549494865
