parameter_index,attack_params,norm_linf,norm_l2,norm_l0,clip,pct_change_linf,pct_change_l2,pct_change_l0,accuracy,precision,recall,f1
0,{'eps': 0.0147},0.014699999,0.064888135,20.094496,0.4242066854692855,1.4699999243021011,3.0394245754435416,200.9449577331543,0.6106213717480112,0.54985555378119,0.6106213717480112,0.5034469286344486
1,{'eps': 0.0497},0.04970002,0.21641594,20.094496,0.4542097208696422,4.970002174377441,10.13713733388651,200.9449577331543,0.5929907546764137,0.45926562901466905,0.5929907546764137,0.474273900730305
2,{'eps': 0.1015},0.10150002,0.43350962,20.094496,0.46871008132343456,10.15000194311142,20.306020429188287,200.9449577331543,0.5234358202537088,0.4035769439093168,0.5234358202537088,0.44246484547830245
